US009052008 43.7333 -96.6333 Minnehaha_County South_Dakota
USC00115901 42.0981 -89.9842 Mount_Carroll Carroll_County
USC00115917 39.0719 -89.7008 Macoupin_County Illinois
USC00115922 42.0792 -87.9472 Mount_Prospect Cook_County
USC00115927 40.0075 -89.2833 Mount_Pulaski Logan_County
USC00115935 39.9842 -90.7525 Mount_Sterling Brown_County
USC00115943 38.3483 -88.8533 Jefferson_County Illinois
USC00115950 39.5878 -89.0158 Shelby_County Illinois
USC00115961 42.2553 -88.0769 Lake_County Illinois
USC00115983 37.7608 -89.3656 Jackson_County Illinois
USC00116011 38.3431 -89.3586 Nashville Washington_County
USC00116024 39.3197 -88.4617 Neoga Cumberland_County
USC00116025 39.3536 -88.5000 Shelby_County Illinois
USC00116065 41.5325 -88.5536 Kendall_County Illinois
USC00116069 41.5500 -88.4333 Kendall_County Illinois
USC00116072 38.3219 -89.8756 New_Athens Saint_Clair_County
USC00116074 38.2736 -89.9164 Saint_Clair_County Illinois
USC00116080 41.1925 -91.0578 Mercer_County Illinois
USC00116085 41.1667 -91.0000 New_Boston Mercer_County
USC00116093 37.5833 -88.7667 New_Burnside Johnson_County
USC00116134 39.7914 -88.0364 Douglas_County Illinois
USC00116154 39.9667 -89.8500 Menard_County Illinois
USC00116157 38.9917 -88.1828 Newton Jasper_County
USC00116159 38.9136 -88.1183 Jasper_County Illinois
USC00116200 40.5492 -88.9500 Normal McLean_County
USC00116227 42.1500 -87.8333 Woodridge Cook_County
USC00116281 41.8422 -87.9731 Oak_Brook Utopia
USC00116329 39.6581 -88.0278 Oakland Coles_County
USC00116344 40.1100 -87.9567 Ogden Champaign_County
USC00116383 37.1742 -89.3506 Olive_Branch Alexander_County
USC00116446 38.7003 -88.0817 Richland_County Illinois
USC00116490 42.0058 -89.3269 Ogle_County Illinois
USC00116492 42.0167 -89.3333 Oregon Ogle_County
USC00116509 41.6500 -88.3500 Oswego Kendall_County
USC00116526 41.3283 -88.9106 Buffalo_Rock_State_Park LaSalle_County
USC00116558 39.0028 -87.6225 Crawford_County Illinois
USC00116579 39.3686 -89.0867 Pana Christian_County
USC00116605 39.6333 -87.7000 Paris Edgar_County
USC00116610 39.6186 -87.6672 Edgar_County Illinois
USC00116616 41.4947 -87.6803 Park_Forest Cook_County
USC00116642 38.7642 -89.0564 Marion_County Illinois
USC00116661 41.6653 -88.9781 Lee_County Illinois
USC00116663 40.4547 -88.1417 Ford_County Illinois
USC00116670 39.8208 -91.2436 Payson Adams_County
USC00116681 39.4667 -90.6333 Pearl Pike_County
USC00116689 40.5550 -89.6311 Pekin Tazewell_County
USC00116699 40.3750 -87.9525 Champaign_County Illinois
USC00116700 40.7000 -89.6000 Peoria Peoria_County
USC00116701 40.7039 -89.5664 Peoria Peoria_County
USC00116703 40.6914 -89.6667 Bellevue Peoria_County
USC00116706 40.6167 -89.6500 Bartonville Peoria_County
USC00116708 40.7394 -89.4878 Tazewell_County Illinois
USC00116710 40.7492 -89.6203 Peoria Peoria_County
USC00116725 41.3269 -87.7858 Peotone Will_County
USC00116738 39.8058 -90.8236 Pike_County Illinois
USC00116751 41.3333 -89.1333 Peru LaSalle_County
USC00116753 41.3503 -89.1072 LaSalle_County Illinois
USC00116760 39.9633 -89.8678 Menard_County Illinois
USC00116765 40.0308 -89.8506 Menard_County Illinois
USC00116769 40.0064 -88.1533 Philo Champaign_County
USC00116779 38.0981 -89.3819 Perry_County Illinois
USC00116819 40.7569 -88.1828 Piper_City Ford_County
USC00116833 39.6167 -90.7500 Pike_County Illinois
USC00116837 39.6222 -90.8058 Pittsfield Pike_County
USC00116849 41.6386 -88.1881 Walker Will_County
USC00116855 41.6519 -88.5292 Kendall_County Illinois
USC00116861 39.4500 -90.8667 Pike_County Illinois
USC00116874 37.9117 -89.0092 Franklin_County Illinois
USC00116897 42.0347 -89.6119 Ogle_County Illinois
USC00116910 40.8778 -88.6364 Pontiac Livingston_County
USC00116930 42.3222 -88.8450 Poplar_Grove Boone_County
USC00116970 40.5914 -90.4642 McDonough_County Illinois
USC00116973 38.0886 -90.1619 Randolph_County Illinois
USC00116996 41.3500 -89.4667 Bureau_County Illinois
USC00116998 41.3661 -89.4519 Princeton Bureau_County
USC00117004 40.9275 -89.7564 Princeville Peoria_County
USC00117014 41.6753 -89.9375 Prophetstown Whiteside_County
USC00117067 39.9500 -91.4000 Northridge Quincy
USC00117077 39.9058 -91.4281 Southern_View Adams_County
USC00117082 39.9325 -91.4147 South_Park_Terrace Quincy
USC00117126 39.1483 -89.1022 Ramsey Fayette_County
USC00117130 40.4586 -87.9000 Rankin Vermilion_County
USC00117157 38.1853 -89.9283 Randolph_County Illinois
USC00117161 41.1164 -88.2161 Kankakee_County Illinois
USC00117187 38.0406 -88.9883 Franklin_County Illinois
USC00117211 41.3333 -90.7167 Rock_Island_County Illinois
USC00117244 38.3667 -89.1833 Washington_County Illinois
USC00117271 37.8833 -88.6833 Saline_County Illinois
USC00117278 40.0208 -90.6475 Brown_County Illinois
USC00117318 39.8431 -89.5472 Riverton Sangamon_County
USC00117329 40.7983 -89.1947 Roanoke Woodford_County
USC00117336 40.6667 -88.1833 Ford_County Illinois
USC00117345 39.0061 -87.7769 Crawford_County Illinois
USC00117349 41.9500 -89.1667 Ogle_County Illinois
USC00117354 41.9117 -89.0708 Rochelle Ogle_County
USC00117370 41.7981 -89.6414 Whiteside_County Illinois
USC00117375 42.2833 -89.0833 Rockford Winnebago_County
USC00117377 42.3000 -88.9833 Rockford Winnebago_County
USC00117388 41.5167 -90.5667 Rock_Island_Arsenal Rock_Island_County
USC00117391 41.5181 -90.5647 Rock_Island_Arsenal Rock_Island_County
USC00117400 39.5333 -91.0167 Pike_County Illinois
USC00117457 41.6042 -88.0850 Romeoville Will_County
USC00117470 42.4050 -88.9794 Winnebago_County Illinois
USC00117487 37.4747 -88.4122 Hardin_County Illinois
USC00117551 40.1347 -90.4792 Schuyler_County Illinois
USC00117586 41.9603 -88.4228 Campton_Hills Kane_County
USC00117590 40.4536 -88.5364 McLean_County Illinois
USC00117603 38.9364 -88.0228 Sainte_Marie Jasper_County
USC00117636 38.6453 -88.9461 Salem Marion_County
USC00117833 41.7322 -88.8653 DeKalb_County Illinois
USC00117840 42.1683 -89.8417 Carroll_County Illinois
USC00117859 37.6978 -88.1336 Old_Shawneetown Gallatin_County
USC00117876 39.4078 -88.7739 Shelbyville Shelby_County
USC00117896 39.8889 -89.6161 Sherman Sangamon_County
USC00117916 42.4436 -89.1975 Winnebago_County Illinois
USC00117952 39.9678 -87.8228 Vermilion_County Illinois
USC00117988 42.0833 -87.7667 Wilmette Gross_Point
USC00117990 42.0167 -87.7167 Skokie Cook_County
USC00118020 37.1644 -88.4311 Livingston_County Kentucky
USC00118040 41.0408 -90.0703 Knox_County Illinois
USC00118091 40.4917 -89.5981 Tazewell_County Illinois
USC00118145 41.0333 -89.4333 Marshall_County Illinois
USC00118146 41.0314 -89.4403 Sparland Marshall_County
USC00118147 38.1167 -89.7167 Sparta Randolph_County
USC00118184 39.8000 -89.6500 Springfield Iles
USC00118186 39.8361 -89.6250 Springfield Ridgely
USC00118189 39.7667 -89.6000 Springfield Southlawn
USC00118192 42.4678 -88.2372 Spring_Grove McHenry_County
USC00118194 41.0228 -87.7175 Saint_Anne Kankakee_County
USC00118199 41.9000 -88.3167 Saint_Charles Kane_County
USC00118204 40.4928 -90.0469 Saint_David Fulton_County
USC00118209 39.0333 -88.8500 Saint_Elmo Fayette_County
USC00118219 38.4833 -88.3333 Wayne_County Illinois
USC00118222 40.3992 -89.2164 McLean_County Illinois
USC00118229 39.0500 -89.8000 Macoupin_County Illinois
USC00118248 38.0033 -89.6503 Steeleville Randolph_County
USC00118254 41.8136 -89.0239 Lee_County Illinois
USC00118278 41.8167 -87.7500 LeClaire_Courts Stickney
USC00118293 42.3997 -89.9903 Jo_Daviess_County Illinois
USC00118324 42.0256 -88.1783 Streamwood Cook_County
USC00118353 41.0908 -88.8158 South_Streator Livingston_County
USC00118386 39.6167 -88.6333 Moultrie_County Illinois
USC00118389 39.5608 -88.6067 Moultrie_County Illinois
USC00118419 38.7167 -87.8667 Sumner Lawrence_County
USC00118452 41.9833 -88.6833 Sycamore DeKalb_County
USC00118460 40.3667 -90.4333 Fulton_County Illinois
USC00118491 39.5333 -89.3069 Christian_County Illinois
USC00118604 41.2667 -89.4667 Bureau_County Illinois
USC00118630 41.0908 -89.8614 Toulon Stark_County
USC00118634 39.0597 -87.6625 Crawford_County Illinois
USC00118684 39.7947 -88.2908 Southland_Acres Tuscola
USC00118690 39.8000 -88.2794 Southland_Acres Tuscola
USC00118696 37.2686 -89.1647 Ullin Pulaski_County
USC00118740 40.0839 -88.2403 Champaign Champaign_County
USC00118742 40.1147 -88.2233 Urbana Champaign_County
USC00118745 40.0833 -88.2167 Champaign_County Illinois
USC00118750 40.1167 -88.2333 Champaign Wilbur_Heights
USC00118756 41.3242 -88.9858 LaSalle_County Illinois
USC00118781 38.9581 -89.0953 Vandalia Fayette_County
USC00118797 41.0389 -89.2289 Varna Marshall_County
USC00118860 39.5061 -89.7689 Virden Macoupin_County
USC00118870 39.9494 -90.2083 Virginia Cass_County
USC00118916 41.5603 -89.6025 Walnut Bureau_County
USC00118932 38.2133 -89.0850 Jefferson_County Illinois
USC00118976 40.3500 -91.4333 Warsaw Hancock_County
USC00118990 40.6994 -89.4478 Washington Tazewell_County
USC00119002 38.3664 -90.1619 Waterloo Monroe_County
USC00119010 41.7650 -88.7561 DeKalb_County Illinois
USC00119021 40.7928 -87.7556 Iroquois_County Illinois
USC00119029 42.3492 -87.8828 Chittenden Park_City
USC00119030 42.3606 -87.8186 Lake_County Illinois
USC00119034 39.6833 -89.9500 Sangamon_County Illinois
USC00119040 38.3500 -88.5833 Wayne_City Wayne_County
USC00119065 40.2272 -90.8994 Weinborg-King_State_Park Schuyler_County
USC00119090 41.0667 -89.0667 Marshall_County Illinois
USC00119140 37.9000 -88.8000 Franklin_County Illinois
USC00119148 37.9089 -88.9317 West_Frankfort Franklin_County
USC00119221 41.8128 -88.0728 Morton_Arboretum DuPage_County
USC00119241 39.4411 -90.3789 White_Hall Greene_County
USC00119274 38.6000 -88.3167 Wayne_County Illinois
USC00119331 39.6350 -90.4528 Winchester Scott_County
USC00119354 39.4458 -88.5961 Shelby_County Illinois
USC00119469 41.1831 -90.3167 Woodhull Henry_County
USC00119480 42.3628 -88.5314 McHenry_County Illinois
USC00119506 41.0183 -89.8353 Stark_County Illinois
USC00119816 40.7764 -90.0203 Yates_City Knox_County
USC00119822 41.6500 -88.4500 Yorkville Kendall_County
USC00119827 41.6211 -88.4356 Yorkville Kendall_County
USC00119854 42.1833 -90.0500 Carroll_County Illinois
USC00120014 41.3525 -85.2961 Noble_County Indiana
USC00120075 41.3906 -85.4222 Albion Noble_County
USC00120076 41.4000 -85.3333 Noble_County Indiana
USC00120096 40.1967 -85.6703 Madison_County Indiana
USC00120132 39.5736 -85.1583 Fayette_County Indiana
USC00120172 40.0833 -85.6167 Madison_County Indiana
USC00120177 40.1117 -85.7164 Anderson Madison_County
USC00120182 40.1050 -85.6717 Anderson Hillcrest
USC00120200 41.6397 -84.9897 Angola Steuben_County
USC00120270 39.4000 -87.1000 Clay_County Indiana
USC00120328 40.2833 -87.2500 Attica Fountain_County
USC00120331 40.2839 -87.1964 Fountain_County Indiana
USC00120332 41.3667 -85.0333 DeKalb_County Indiana
USC00120334 41.3333 -85.0500 DeKalb_County Indiana
USC00120336 38.7833 -85.8333 Jackson_County Indiana
USC00120482 39.2969 -85.2186 Batesville Ripley_County
USC00120545 38.8500 -86.5000 Bedford Lawrence_County
USC00120550 38.8397 -86.5217 Bedford Lawrence_County
USC00120676 40.6683 -84.9300 Adams_County Indiana
USC00120704 38.7667 -87.3167 Knox_County Indiana
USC00120784 39.1742 -86.5214 Indiana_University Bloomington
USC00120786 39.1333 -86.6167 Monroe_County Indiana
USC00120824 40.7833 -85.1667 Wells_County Indiana
USC00120829 40.7500 -85.1833 Wells_County Indiana
USC00120830 40.8142 -85.1547 Wells_County Indiana
USC00120831 40.7333 -85.1667 Bluffton Wells_County
USC00120852 38.0303 -87.2736 Boonville Warrick_County
USC00120858 40.5350 -87.4530 Benton_County Indiana
USC00120877 39.3853 -87.0400 Clay_County Indiana
USC00120898 38.3667 -86.0667 Harrison_County Indiana
USC00120922 39.5108 -87.1242 Brazil Clay_County
USC00120975 39.2167 -84.8500 Bright Dearborn_County
USC00121021 40.8656 -87.3692 Brook Newton_County
USC00121030 39.4239 -85.0128 Brookville Stavetown
USC00121061 39.8172 -86.3925 Brownsburg Hendricks_County
USC00121147 40.4875 -86.4089 Carroll_County Indiana
USC00121187 41.4083 -84.8536 DeKalb_County Indiana
USC00121192 39.0356 -85.5306 Jennings_County Indiana
USC00121197 39.0500 -85.5500 Jennings_County Indiana
USC00121229 39.8667 -85.1833 Wayne_County Indiana
USC00121256 37.8994 -86.7072 Cannelton Perry_County
USC00121259 38.6333 -86.0333 Washington_County Indiana
USC00121303 39.9617 -86.0586 Carmel Hamilton_County
USC00121315 39.7000 -86.4667 Hendricks_County Indiana
USC00121326 39.8800 -86.0514 Devonshire Marion_County
USC00121402 39.4861 -86.4183 Morgan_County Indiana
USC00121415 40.6628 -86.8814 White_County Indiana
USC00121417 40.6653 -86.9550 White_County Indiana
USC00121425 38.6500 -85.7000 Scott_County Indiana
USC00121615 38.7397 -85.4214 Madison Jefferson_County
USC00121626 39.6564 -87.3953 Clinton Vermillion_County
USC00121628 39.6592 -87.4392 Vermillion_County Indiana
USC00121647 39.5386 -86.8522 Putnam_County Indiana
USC00121719 40.9167 -87.1500 Rensselaer Jasper_County
USC00121734 41.1500 -85.4833 Columbia_City Whitley_County
USC00121739 41.1453 -85.4897 Columbia_City Whitley_County
USC00121747 39.1661 -85.9228 Bartholomew_County Indiana
USC00121752 39.2106 -85.8883 Columbus East_Columbus
USC00121772 39.6667 -85.6667 Shelby_County Indiana
USC00121777 39.6500 -85.1833 Fayette_County Indiana
USC00121814 38.2181 -86.1183 Harrison_County Indiana
USC00121841 40.1397 -87.4067 Warren_County Indiana
USC00121843 40.1167 -87.4500 Vermillion_County Indiana
USC00121863 38.2833 -86.0667 Harrison_County Indiana
USC00121869 38.8725 -86.8350 Martin_County Indiana
USC00121873 40.0028 -86.8011 Montgomery_County Indiana
USC00121877 40.0500 -86.9167 Montgomery_County Indiana
USC00121882 40.0489 -86.8997 Crawfordsville Ames
USC00121938 41.4167 -87.3667 Crown_Point Lake_County
USC00121940 41.4353 -87.3589 Crown_Point Lake_County
USC00121952 41.1667 -86.4667 Fulton_County Indiana
USC00121998 37.8333 -87.6667 Vanderburgh_County Indiana
USC00122041 39.7344 -86.5361 Hendricks_County Indiana
USC00122096 40.8483 -84.9300 Decatur Adams_County
USC00122106 38.5167 -87.5167 Knox_County Indiana
USC00122122 38.1000 -87.2000 Warrick_County Indiana
USC00122149 40.6150 -86.6661 Carroll_County Indiana
USC00122161 41.2083 -87.2175 Jasper_County Indiana
USC00122166 40.8575 -86.0747 Miami_County Indiana
USC00122184 38.7997 -85.6725 Jefferson_County Indiana
USC00122309 38.4558 -86.6983 Dubois_County Indiana
USC00122549 38.8000 -87.2333 Daviess_County Indiana
USC00122554 38.2833 -85.9000 Floyd_County Indiana
USC00122586 41.7000 -85.9333 Elkhart Greenleaf_Manor
USC00122589 41.6833 -85.9667 Elkhart Greenleaf_Manor
USC00122594 41.6778 -86.0022 Elkhart Elkhart_County
USC00122605 39.0314 -86.9372 Bloomfield Greene_County
USC00122620 38.8700 -87.0917 Daviess_County Indiana
USC00122638 40.2872 -85.8453 Elwood Madison_County
USC00122645 39.5333 -86.6333 Morgan_County Indiana
USC00122660 38.2789 -86.4683 Crawford_County Indiana
USC00122673 41.0500 -87.4500 Newton_County Indiana
USC00122725 38.0000 -86.0000 Harrison_County Indiana
USC00122731 37.9647 -87.5783 Henderson_County Kentucky
USC00122732 38.0044 -87.5192 Evansville Lakewood_Hills
USC00122733 37.9667 -87.5833 Henderson_County Kentucky
USC00122813 39.2500 -87.3833 Farmersburg Sullivan_County
USC00122814 39.2425 -87.3906 Sullivan_County Indiana
USC00122816 38.9756 -85.1028 Dearborn_County Indiana
USC00122825 40.2539 -85.1483 Randolph_County Indiana
USC00122863 38.2500 -86.7833 Dubois_County Indiana
USC00122882 39.9844 -86.0203 Fishers Lynwood_Hills
USC00122931 40.5536 -86.5219 Flora Carroll_County
USC00123021 41.1736 -85.0672 Allen_County Indiana
USC00123022 41.0817 -85.1147 Fort_Wayne Allen_County
USC00123024 41.0833 -85.1667 Fort_Wayne Allen_County
USC00123027 41.1000 -85.1167 Fort_Wayne Allen_County
USC00123057 40.6167 -87.3167 Fowler Benton_County
USC00123062 40.6167 -87.3167 Fowler Benton_County
USC00123066 40.6339 -87.4919 Benton_County Indiana
USC00123078 40.9842 -86.8872 Pulaski_County Indiana
USC00123082 40.2986 -86.5067 Frankfort Clinton_County
USC00123087 40.2833 -86.5000 Frankfort Clinton_County
USC00123091 39.4689 -86.0408 Franklin Johnson_County
USC00123093 39.4889 -86.0731 Franklin Johnson_County
USC00123095 39.5167 -86.0667 Franklin Johnson_County
USC00123104 38.8672 -87.3083 Freelandville Knox_County
USC00123134 41.7333 -84.9500 Fremont Steuben_County
USC00123146 38.5933 -86.6114 Orange_County Indiana
USC00123179 40.5667 -86.1667 Cass_County Indiana
USC00123206 41.3414 -85.1292 Garrett DeKalb_County
USC00123207 41.3367 -85.1197 DeKalb_County Indiana
USC00123213 41.6167 -87.3833 Gary Pine
USC00123418 41.5575 -85.8825 Elkhart_County Indiana
USC00123497 37.9542 -86.9858 Spencer_County Indiana
USC00123501 39.1311 -87.6403 Sullivan_County Indiana
USC00123513 39.6439 -86.8767 Fox_Ridge Putnam_County
USC00123527 39.7858 -85.7611 Greenfield Bowman_Acres
USC00123532 39.7833 -85.7833 Greenfield Hancock_County
USC00123547 39.3475 -85.4892 Greensburg Decatur_County
USC00123550 39.3500 -85.5000 Greensburg Decatur_County
USC00123639 41.3667 -86.5667 Starke_County Indiana
USC00123650 41.5667 -87.5000 Munster Lake_County
USC00123777 40.4356 -85.2892 Blackford_County Indiana
USC00123778 40.4667 -85.3667 Hartford_City Blackford_County
USC00123858 39.4897 -87.5461 Edgar_County Illinois
USC00123863 38.5000 -87.5333 Gibson_County Indiana
USC00123868 41.2600 -87.1997 Porter_County Indiana
USC00123881 40.4667 -84.8500 Jay_County Indiana
USC00123886 40.3167 -87.5000 Warren_County Indiana
USC00123915 38.5667 -85.7667 Clark_County Indiana
USC00123960 39.2667 -86.3500 Brown_County Indiana
USC00124008 41.5422 -87.2881 Hobart Lake_County
USC00124023 38.2500 -87.0333 Dubois_County Indiana
USC00124113 41.7167 -85.4167 Howe LaGrange_County
USC00124168 38.2667 -86.9500 Dubois_County Indiana
USC00124176 40.8833 -85.5000 Huntington Huntington_County
USC00124181 40.8556 -85.4981 Huntington_County Indiana
USC00124216 39.1667 -87.3000 Sullivan_County Indiana
USC00124244 41.6317 -87.0881 Porter Porter_County
USC00124249 39.9206 -86.3136 Marion_County Indiana
USC00124254 39.8833 -86.1667 Hoover_Crest Marion_County
USC00124260 39.7067 -86.2808 Marion_County Indiana
USC00124264 39.7667 -86.1667 Marion_County Indiana
USC00124266 39.7825 -86.1853 Glendale Marion_County
USC00124267 39.8500 -86.1167 Marion_County Indiana
USC00124272 39.7164 -86.0678 Beech_Grove Marion_County
USC00124286 39.7681 -86.1805 Marion_County Indiana
USC00124300 38.1233 -87.5319 Vanderburgh_County Indiana
USC00124356 39.9236 -86.5983 Boone_County Indiana
USC00124364 39.1667 -87.1833 Greene_County Indiana
USC00124372 38.3856 -86.9406 Jasper Dubois_County
USC00124382 38.2833 -85.7500 Jeffersonville Clark_County
USC00124407 38.2667 -87.7500 Gibson_County Indiana
USC00124449 40.3833 -87.4167 Warren_County Indiana
USC00124492 41.4500 -85.2500 Kendallville Noble_County
USC00124497 41.4500 -85.2272 Noble_County Indiana
USC00124527 40.7592 -87.4353 Newton_County Indiana
USC00124550 41.0833 -86.5167 Pulaski_County Indiana
USC00124613 41.5375 -86.7014 LaPorte_County Indiana
USC00124642 39.8075 -85.4878 Henry_County Indiana
USC00124657 41.3053 -86.6286 Starke_County Indiana
USC00124662 40.4583 -86.1758 Kokomo Howard_County
USC00124667 40.4614 -86.2122 Howard_County Indiana
USC00124698 38.0500 -86.1333 Harrison_County Indiana
USC00124711 40.4000 -86.8833 Lafayette Elston
USC00124715 40.2964 -86.9028 Tippecanoe_County Indiana
USC00124729 41.6500 -85.4333 LaGrange_County Indiana
USC00124730 41.6475 -85.4122 Lagrange Northwood
